Taken_product,Yearly_avg_view_on_travel_page,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,preferred_location_type_Beach,preferred_location_type_Big Cities,preferred_location_type_Entertainment,preferred_location_type_Financial,preferred_location_type_Hill Stations,preferred_location_type_Historical site,preferred_location_type_Medical,preferred_location_type_Other,preferred_location_type_Social media,preferred_location_type_Trekking
False,281.0,14289.0,19,2,76.0,3033,4,False,32,True,1,0.0,8.0,True,False,False,False,False,False,False,False,False,False
False,356.0,42388.0,5,4,107.0,5782,4,True,32,True,3,0.0,14.0,False,True,False,False,False,False,False,False,False,False
False,268.0,43022.0,8,1,44.0,2275,1,False,28,False,4,0.0,1.0,True,False,False,False,False,False,False,False,False,False
True,366.0,21921.0,1,2,105.0,5391,9,True,21,False,4,0.0,23.0,True,False,False,False,False,False,False,False,False,False
True,219.0,50199.0,5,4,56.0,3447,1,True,17,False,3,0.0,2.0,False,False,False,False,False,False,False,False,False,True
False,335.0,52091.0,1,5,87.0,5466,5,True,29,True,3,1.0,9.0,False,True,False,False,False,False,False,False,False,False
False,266.0,38405.0,11,2,85.0,9888,2,True,23,False,3,1.0,10.0,False,False,False,False,False,True,False,False,False,False
False,204.0,50512.0,23,3,58.0,4166,7,True,24,False,3,1.0,5.0,False,True,False,False,False,False,False,False,False,False
False,254.0,18033.0,1,2,108.0,13467,1,True,24,False,3,0.0,15.0,True,False,False,False,False,False,False,False,False,False
False,274.0,29863.0,18,5,81.0,9078,1,False,28,True,4,1.0,9.0,True,False,False,False,False,False,False,False,False,False
False,270.0,39980.0,23,4,37.0,4023,3,True,26,False,3,1.0,4.0,False,False,False,False,False,True,False,False,False,False
False,241.0,22937.0,7,4,56.0,5920,3,False,28,True,4,1.0,10.0,True,False,False,False,False,False,False,False,False,False
False,285.0,39033.0,1,4,61.0,6002,1,False,27,False,3,1.0,7.0,True,False,False,False,False,False,False,False,False,False
False,249.0,14951.0,1,3,36.0,6171,1,True,29,True,2,1.0,9.0,False,False,False,False,False,True,False,False,False,False
False,291.0,22859.0,29,5,56.0,2413,1,False,14,False,4,0.0,10.0,True,False,False,False,False,False,False,False,False,False
False,379.0,34626.0,7,2,52.0,18750,5,True,16,False,4,1.0,29.0,False,False,False,False,False,True,False,False,False,False
False,448.0,50228.0,25,3,111.0,7640,7,False,23,False,4,0.0,28.0,True,False,False,False,False,False,False,False,False,False
False,277.0,42809.0,8,3,63.0,10108,1,False,23,False,2,3.0,17.0,False,False,False,False,False,False,False,False,False,True
False,417.0,29265.0,8,3,37.0,14762,2,True,23,False,3,3.0,21.0,False,False,False,False,False,True,False,False,False,False
False,280.0,41832.0,11,3,99.0,6510,1,False,25,False,3,0.0,6.0,True,False,False,False,False,False,False,False,False,False
False,347.0,46870.0,7,3,65.0,9735,2,False,27,False,3,1.0,25.0,True,False,False,False,False,False,False,False,False,False
False,268.0,23249.0,1,3,88.0,2204,4,False,20,False,4,1.0,5.0,False,False,False,False,False,True,False,False,False,False
True,278.0,11141.0,9,3,83.0,3392,0,True,26,False,1,1.0,2.0,False,False,False,False,False,True,False,False,False,False
False,455.0,42885.0,1,1,67.0,5483,7,False,21,False,4,0.0,20.0,True,False,False,False,False,False,False,False,False,False
False,229.0,46488.0,2,3,88.0,2713,0,False,33,True,4,1.0,6.0,True,False,False,False,False,False,False,False,False,False
False,236.0,37873.0,1,4,95.0,2512,1,False,29,False,2,0.0,1.0,False,False,False,False,False,True,False,False,False,False
False,249.0,19192.0,1,3,70.0,6223,1,False,26,False,2,2.0,10.0,True,False,False,False,False,False,False,False,False,False
False,280.0,4630.0,6,3,62.0,3048,3,False,23,False,2,0.0,5.0,True,False,False,False,False,False,False,False,False,False
False,236.0,26114.0,8,4,70.0,4431,1,False,33,True,4,0.0,11.0,True,False,False,False,False,False,False,False,False,False
False,275.0,27163.0,1,4,41.0,4322,0,False,25,False,2,0.0,16.0,False,True,False,False,False,False,False,False,False,False
False,346.0,6766.0,6,4,55.0,13252,4,True,17,False,2,0.0,17.0,False,False,False,False,False,False,False,True,False,False
False,287.0,13905.0,7,4,41.0,13676,4,False,24,False,1,0.0,16.0,False,False,False,False,False,True,False,False,False,False
False,349.0,33085.0,5,2,89.0,5026,8,True,33,True,4,1.0,16.0,False,False,False,False,False,True,False,False,False,False
False,234.0,29829.0,1,1,67.0,5138,1,True,15,False,3,2.0,10.0,True,False,False,False,False,False,False,False,False,False
False,274.0,42501.0,1,3,35.0,2863,1,False,22,False,1,0.0,6.0,False,False,False,False,False,True,False,False,False,False
False,418.0,3894.0,1,2,74.0,10249,3,False,23,False,4,1.0,24.0,True,False,False,False,False,False,False,False,False,False
False,292.0,20064.0,6,3,88.0,5333,7,True,23,False,4,3.0,17.0,False,False,False,False,False,True,False,False,False,False
False,266.0,40359.0,1,2,105.0,4333,1,False,25,False,3,0.0,5.0,False,False,False,False,False,True,False,False,False,False
False,425.0,49005.0,7,3,56.0,7263,4,False,21,False,1,0.0,37.0,True,False,False,False,False,False,False,False,False,False
False,185.0,18940.0,2,1,72.0,2329,3,False,25,False,3,1.0,3.0,False,False,False,False,False,False,False,False,False,True
False,389.0,15128.0,9,4,105.0,2086,3,False,28,True,2,2.0,10.0,True,False,False,False,False,False,False,False,False,False
False,232.0,10092.0,2,3,108.0,4156,1,False,26,False,1,3.0,11.0,True,False,False,False,False,False,False,False,False,False
True,356.0,23426.0,9,2,74.0,9624,1,False,19,False,4,0.0,9.0,False,False,False,False,False,True,False,False,False,False
False,310.0,18559.0,1,4,90.0,13506,1,False,28,True,4,1.0,22.0,True,False,False,False,False,False,False,False,False,False
False,388.0,22125.0,21,4,83.0,5445,0,True,26,True,4,0.0,11.0,False,True,False,False,False,False,False,False,False,False
False,228.0,46700.0,4,2,67.0,5217,1,True,22,False,2,3.0,11.0,False,False,False,False,False,True,False,False,False,False
False,352.0,22341.0,1,3,51.0,10682,2,True,21,False,3,1.0,21.0,False,False,False,False,False,True,False,False,False,False
False,250.0,38267.0,6,4,93.0,5022,1,False,25,False,1,0.0,12.0,False,False,False,False,False,True,False,False,False,False
False,411.0,42598.0,2,4,68.0,13553,9,False,24,False,1,1.0,16.0,False,False,False,False,False,False,False,False,False,True
False,190.0,47363.0,3,2,41.0,5005,0,False,24,True,1,1.0,4.0,False,False,False,False,False,False,False,True,False,False
False,216.0,4211.0,4,3,51.0,4232,1,False,26,False,2,0.0,5.0,False,False,False,False,False,True,False,False,False,False
False,446.0,23882.0,10,4,44.0,13884,0,False,16,False,3,0.0,38.0,False,False,False,False,False,True,False,False,False,False
False,337.0,17124.0,23,3,74.0,2054,4,False,17,False,3,1.0,17.0,False,False,False,False,False,True,False,False,False,False
True,283.0,28257.0,6,4,74.0,2077,4,True,26,True,4,0.0,7.0,False,False,False,False,True,False,False,False,False,False
False,243.0,28956.0,1,1,77.0,2964,1,False,24,False,4,0.0,1.0,True,False,False,False,False,False,False,False,False,False
True,154.0,30494.0,6,3,69.0,2935,1,True,28,False,2,0.0,1.0,True,False,False,False,False,False,False,False,False,False
False,261.0,23281.0,6,4,46.0,4816,1,False,17,False,3,0.0,16.0,False,False,False,False,False,False,False,True,False,False
False,289.0,36408.0,2,2,111.0,5172,5,False,21,False,4,1.0,17.0,True,False,False,False,False,False,False,False,False,False
False,448.0,49711.0,2,4,38.0,18847,9,False,24,True,4,1.0,30.0,False,False,False,False,True,False,False,False,False,False
False,385.0,39035.0,1,3,76.0,18184,3,True,27,False,1,0.0,28.0,True,False,False,False,False,False,False,False,False,False
True,199.0,8408.0,5,3,53.0,5752,1,True,19,False,4,0.0,6.0,False,True,False,False,False,False,False,False,False,False
False,193.0,44811.0,7,1,69.0,2896,1,False,17,False,3,2.0,2.0,False,False,False,False,False,True,False,False,False,False
False,175.0,18700.0,15,3,62.0,2877,1,False,21,False,3,0.0,1.0,False,False,False,False,False,True,False,False,False,False
False,391.0,50971.0,1,4,40.0,7491,3,False,30,True,3,0.0,23.0,False,False,False,False,False,True,False,False,False,False
True,259.0,23038.0,7,3,76.0,6079,1,True,29,True,4,0.0,9.0,True,False,False,False,False,False,False,False,False,False
False,409.0,4980.0,26,3,41.0,17333,2,True,15,False,3,0.0,23.0,False,False,False,False,True,False,False,False,False,False
False,189.0,39454.0,18,1,63.0,2781,0,False,23,False,3,1.0,6.0,True,False,False,False,False,False,False,False,False,False
False,266.0,36092.0,6,4,48.0,4508,6,False,22,False,3,1.0,12.0,True,False,False,False,False,False,False,False,False,False
False,282.0,41620.0,3,3,91.0,7436,2,False,20,False,1,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,262.0,47397.0,5,3,54.0,11637,2,False,19,False,4,0.0,14.0,False,False,False,False,False,True,False,False,False,False
False,274.0,51356.0,11,2,101.0,9750,0,False,26,False,3,1.0,10.0,False,False,False,False,False,False,False,False,False,True
False,281.0,32277.0,3,2,46.0,2842,5,False,31,True,1,1.0,7.0,True,False,False,False,False,False,False,False,False,False
False,326.0,13799.0,26,2,95.0,16962,1,True,19,False,4,2.0,25.0,True,False,False,False,False,False,False,False,False,False
False,232.0,45931.0,23,3,104.0,2616,1,False,32,True,3,3.0,10.0,True,False,False,False,False,False,False,False,False,False
False,253.0,26254.0,22,2,99.0,6151,0,False,24,False,1,1.0,8.0,False,True,False,False,False,False,False,False,False,False
True,428.0,15443.0,14,4,82.0,4971,9,True,21,False,1,3.0,7.0,True,False,False,False,False,False,False,False,False,False
False,386.0,23952.0,6,3,61.0,19547,7,False,23,False,3,0.0,23.0,True,False,False,False,False,False,False,False,False,False
True,242.0,8726.0,6,4,84.0,6177,4,True,29,False,2,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,207.0,29438.0,6,3,50.0,2372,1,False,23,False,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False
True,444.0,5153.0,23,4,103.0,10321,1,False,20,False,4,1.0,40.0,False,False,False,False,False,True,False,False,False,False
True,153.0,18490.0,22,1,57.0,1678,1,True,26,False,4,0.0,0.0,False,True,False,False,False,False,False,False,False,False
False,172.0,20797.0,2,1,110.0,2529,0,False,26,False,3,1.0,3.0,False,False,False,False,False,False,False,False,False,True
False,372.0,16459.0,20,4,101.0,6576,1,False,19,False,3,0.0,16.0,False,False,False,False,False,True,False,False,False,False
False,332.0,33501.0,28,3,77.0,4745,4,False,23,False,4,0.0,18.0,False,False,False,False,False,True,False,False,False,False
False,379.0,28326.0,12,3,85.0,9216,4,False,14,False,4,0.0,16.0,False,True,False,False,False,False,False,False,False,False
True,243.0,18973.0,20,3,81.0,4565,3,True,16,False,3,1.0,4.0,True,False,False,False,False,False,False,False,False,False
False,318.0,28077.0,9,1,108.0,8199,3,True,20,False,3,1.0,12.0,True,False,False,False,False,False,False,False,False,False
False,207.0,47428.0,25,1,65.0,2945,1,False,30,True,4,1.0,8.0,True,False,False,False,False,False,False,False,False,False
False,274.0,7566.0,6,2,96.0,4948,6,False,30,True,4,2.0,7.0,False,False,False,False,False,True,False,False,False,False
True,390.0,40261.0,8,4,56.0,10659,2,False,23,False,4,0.0,18.0,True,False,False,False,False,False,False,False,False,False
False,301.0,46522.0,4,4,59.0,5908,4,False,19,False,3,1.0,17.0,True,False,False,False,False,False,False,False,False,False
False,193.0,33570.0,28,3,47.0,8647,2,False,26,False,4,0.0,6.0,True,False,False,False,False,False,False,False,False,False
False,235.0,43408.0,9,3,56.0,6351,0,True,22,False,4,0.0,12.0,False,False,False,False,True,False,False,False,False,False
True,250.0,36165.0,9,3,44.0,4205,7,False,34,True,1,0.0,10.0,False,False,False,False,False,True,False,False,False,False
False,349.0,46067.0,29,3,89.0,3455,5,False,25,False,2,0.0,9.0,False,False,False,False,False,True,False,False,False,False
False,293.0,12745.0,3,5,35.0,4325,3,True,29,True,2,0.0,19.0,False,False,False,False,False,False,False,False,False,True
False,229.0,15333.0,18,3,78.0,2640,1,False,20,False,3,0.0,5.0,True,False,False,False,False,False,False,False,False,False
False,245.0,24118.0,9,2,39.0,4680,0,False,28,False,4,3.0,9.0,False,False,False,False,False,True,False,False,False,False
False,233.0,7039.0,5,3,87.0,3214,5,False,26,False,4,1.0,8.0,False,False,False,False,False,False,False,False,False,True
False,234.0,49950.0,2,1,38.0,2726,0,False,21,False,4,0.0,6.0,False,False,False,False,False,True,False,False,False,False
False,318.0,30003.0,10,3,94.0,17185,4,False,25,False,2,1.0,21.0,True,False,False,False,False,False,False,False,False,False
False,313.0,32664.0,9,4,106.0,2242,2,False,28,True,4,1.0,7.0,True,False,False,False,False,False,False,False,False,False
False,153.0,41342.0,3,1,84.0,1494,1,False,18,False,4,0.0,1.0,False,False,False,False,False,True,False,False,False,False
False,306.0,48837.0,26,3,63.0,5608,1,False,20,False,1,1.0,20.0,False,False,False,False,False,True,False,False,False,False
False,266.0,23178.0,1,5,99.0,7305,1,False,20,False,1,2.0,10.0,False,True,False,False,False,False,False,False,False,False
False,409.0,50269.0,6,2,44.0,2313,2,True,26,True,4,1.0,13.0,False,True,False,False,False,False,False,False,False,False
False,345.0,6801.0,9,3,71.0,2358,8,False,28,False,3,1.0,20.0,True,False,False,False,False,False,False,False,False,False
False,243.0,33851.0,8,3,51.0,9009,1,False,17,False,4,0.0,9.0,False,True,False,False,False,False,False,False,False,False
False,230.0,52370.0,1,1,44.0,4330,1,False,23,False,1,1.0,10.0,False,False,False,False,False,False,False,False,False,True
False,386.0,40921.0,7,4,42.0,6137,2,False,21,False,3,0.0,10.0,False,False,False,False,False,True,False,False,False,False
False,441.0,40082.0,9,3,82.0,3358,4,True,32,True,2,1.0,9.0,False,False,False,False,False,True,False,False,False,False
False,310.0,22062.0,4,4,71.0,10865,7,False,20,False,1,1.0,15.0,False,True,False,False,False,False,False,False,False,False
False,261.0,10616.0,2,4,83.0,2240,6,False,25,False,4,1.0,6.0,False,True,False,False,False,False,False,False,False,False
False,176.0,43971.0,19,1,91.0,2330,1,False,27,True,1,2.0,2.0,False,False,False,False,False,True,False,False,False,False
False,211.0,24196.0,9,3,60.0,2031,6,False,28,False,4,1.0,6.0,False,False,False,False,False,True,False,False,False,False
False,213.0,15407.0,21,3,46.0,2720,1,False,23,False,3,1.0,5.0,False,False,False,False,False,True,False,False,False,False
False,433.0,11701.0,24,2,86.0,9444,3,True,22,False,2,1.0,12.0,True,False,False,False,False,False,False,False,False,False
False,208.0,50757.0,3,3,86.0,2575,1,True,26,False,4,1.0,1.0,False,False,False,False,False,True,False,False,False,False
False,387.0,50826.0,11,3,62.0,19932,3,False,26,False,2,0.0,21.0,True,False,False,False,False,False,False,False,False,False
False,316.0,16281.0,14,3,63.0,2455,4,False,19,False,1,1.0,13.0,True,False,False,False,False,False,False,False,False,False
False,234.0,46877.0,5,3,48.0,9423,2,False,19,False,3,1.0,12.0,True,False,False,False,False,False,False,False,False,False
False,289.0,24577.0,1,4,62.0,8697,4,False,33,True,3,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,244.0,4205.0,6,5,48.0,3050,3,False,27,True,1,0.0,8.0,True,False,False,False,False,False,False,False,False,False
False,207.0,40506.0,17,3,58.0,3070,0,True,26,False,4,1.0,6.0,False,False,False,False,False,False,False,False,False,True
True,147.0,21081.0,1,1,103.0,2333,0,False,33,True,1,0.0,1.0,False,False,False,False,False,False,False,False,False,True
False,280.0,51804.0,3,2,41.0,2096,4,False,18,False,3,0.0,13.0,False,False,False,False,False,True,False,False,False,False
False,230.0,3897.0,9,3,71.0,3080,1,False,23,False,3,2.0,12.0,False,False,False,False,False,True,False,False,False,False
False,342.0,44386.0,4,2,42.0,5016,4,True,18,False,1,1.0,9.0,True,False,False,False,False,False,False,False,False,False
False,424.0,24965.0,8,3,78.0,4264,4,True,30,False,3,1.0,19.0,True,False,False,False,False,False,False,False,False,False
False,252.0,4694.0,2,3,97.0,2503,0,False,24,False,1,0.0,4.0,True,False,False,False,False,False,False,False,False,False
True,148.0,10613.0,2,3,51.0,1108,1,False,28,True,3,0.0,1.0,True,False,False,False,False,False,False,False,False,False
False,356.0,18414.0,1,2,95.0,10457,1,False,31,True,3,3.0,24.0,False,True,False,False,False,False,False,False,False,False
False,291.0,48305.0,9,2,87.0,2299,1,False,22,False,3,0.0,2.0,True,False,False,False,False,False,False,False,False,False
False,245.0,4911.0,12,1,100.0,3940,8,True,33,True,3,1.0,7.0,False,False,False,False,False,True,False,False,False,False
False,263.0,22024.0,27,2,107.0,2317,2,False,20,False,4,0.0,9.0,False,False,False,False,False,True,False,False,False,False
True,317.0,47472.0,20,2,80.0,3145,1,True,25,True,4,0.0,4.0,False,True,False,False,False,False,False,False,False,False
False,386.0,11492.0,1,3,90.0,3699,2,False,26,False,4,1.0,5.0,False,False,False,False,False,True,False,False,False,False
False,408.0,37943.0,13,2,60.0,4461,1,False,15,False,3,2.0,5.0,False,False,False,False,False,True,False,False,False,False
False,256.0,32593.0,14,3,82.0,2759,1,False,25,False,4,1.0,8.0,False,False,False,False,False,True,False,False,False,False
False,303.0,34619.0,4,1,50.0,19037,1,False,19,False,2,1.0,21.0,False,False,False,False,False,True,False,False,False,False
False,417.0,24227.0,14,4,64.0,18732,8,False,15,False,4,0.0,36.0,False,False,False,False,False,True,False,False,False,False
False,263.0,37422.0,2,1,49.0,9555,1,False,27,False,3,0.0,10.0,True,False,False,False,False,False,False,False,False,False
False,391.0,10958.0,3,3,109.0,13737,3,False,22,False,3,0.0,21.0,False,False,False,False,False,True,False,False,False,False
False,395.0,24475.0,1,4,69.0,20008,0,False,23,False,1,1.0,34.0,True,False,False,False,False,False,False,False,False,False
False,209.0,31298.0,9,3,105.0,2285,1,False,21,False,4,0.0,7.0,False,False,False,False,False,True,False,False,False,False
True,274.0,19464.0,23,2,60.0,5923,3,True,17,False,1,0.0,8.0,True,False,False,False,False,False,False,False,False,False
False,331.0,47051.0,7,3,44.0,2092,4,False,17,False,4,3.0,7.0,False,False,False,False,False,True,False,False,False,False
False,349.0,41832.0,2,2,69.0,16797,9,False,28,True,4,1.0,22.0,False,False,False,False,False,True,False,False,False,False
False,290.0,10161.0,21,3,75.0,3570,1,True,15,False,1,1.0,8.0,True,False,False,False,False,False,False,False,False,False
False,269.0,4834.0,2,3,48.0,4432,5,False,20,False,4,0.0,10.0,False,False,False,False,False,True,False,False,False,False
False,319.0,32418.0,21,2,48.0,5270,2,False,27,False,2,1.0,11.0,False,False,False,False,False,True,False,False,False,False
False,289.0,44143.0,2,4,96.0,6558,9,False,24,False,2,0.0,14.0,True,False,False,False,False,False,False,False,False,False
False,295.0,37944.0,29,3,64.0,6267,3,False,30,False,1,1.0,9.0,False,False,False,False,False,False,False,False,False,True
False,215.0,16526.0,1,1,65.0,4309,5,False,28,False,3,1.0,6.0,False,False,False,False,False,False,False,False,False,True
False,373.0,35082.0,18,4,95.0,6813,1,True,25,False,1,2.0,7.0,True,False,False,False,False,False,False,False,False,False
False,267.0,30739.0,10,4,54.0,3827,1,True,26,False,4,1.0,5.0,False,False,False,False,False,True,False,False,False,False
False,307.0,31678.0,19,2,106.0,2751,8,True,22,False,3,1.0,15.0,False,False,False,False,False,True,False,False,False,False
True,296.0,41306.0,29,1,79.0,6679,7,True,31,False,2,0.0,17.0,False,False,False,False,False,True,False,False,False,False
True,229.0,4241.0,27,3,45.0,7643,1,False,28,True,4,3.0,10.0,False,True,False,False,False,False,False,False,False,False
False,173.0,39763.0,5,3,71.0,2334,1,True,21,False,1,1.0,4.0,True,False,False,False,False,False,False,False,False,False
False,280.0,22230.0,18,1,76.0,2164,1,False,25,False,1,0.0,8.0,False,False,False,False,False,True,False,False,False,False
False,310.0,40296.0,9,5,70.0,4886,9,False,21,False,4,1.0,5.0,True,False,False,False,False,False,False,False,False,False
False,350.0,22546.0,1,4,101.0,9408,7,False,20,False,3,1.0,17.0,False,False,False,False,False,True,False,False,False,False
True,244.0,36583.0,4,4,41.0,10404,1,False,23,False,3,0.0,14.0,False,False,False,False,False,True,False,False,False,False
False,236.0,29020.0,1,1,100.0,8478,1,False,27,True,3,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,211.0,43476.0,20,3,95.0,9986,1,False,22,False,4,0.0,7.0,True,False,False,False,False,False,False,False,False,False
False,388.0,51425.0,8,4,87.0,12496,5,False,21,False,4,2.0,16.0,True,False,False,False,False,False,False,False,False,False
True,234.0,35187.0,3,3,99.0,2661,5,True,22,False,3,0.0,8.0,False,False,False,False,False,False,False,False,False,True
False,318.0,31365.0,6,3,80.0,13603,3,True,29,False,3,0.0,16.0,True,False,False,False,False,False,False,False,False,False
True,231.0,11693.0,26,4,60.0,6706,5,False,21,False,3,0.0,9.0,False,True,False,False,False,False,False,False,False,False
True,222.0,34724.0,1,3,90.0,2065,0,False,18,False,4,0.0,7.0,False,False,False,False,False,False,False,False,False,True
False,341.0,36824.0,6,3,64.0,8875,6,False,16,False,4,0.0,23.0,False,False,False,False,False,True,False,False,False,False
False,417.0,40151.0,3,3,59.0,5943,2,False,23,False,4,1.0,16.0,False,True,False,False,False,False,False,False,False,False
False,277.0,48870.0,5,2,67.0,5923,8,False,27,False,4,0.0,16.0,True,False,False,False,False,False,False,False,False,False
False,255.0,5151.0,4,4,59.0,2630,6,False,27,True,4,0.0,7.0,False,False,False,False,False,True,False,False,False,False
False,287.0,23212.0,11,3,57.0,12195,1,True,24,False,3,3.0,10.0,False,False,False,False,False,False,False,True,False,False
False,297.0,4175.0,3,3,83.0,10620,0,False,24,False,3,2.0,17.0,True,False,False,False,False,False,False,False,False,False
False,239.0,34270.0,1,4,96.0,4348,0,False,15,False,4,1.0,6.0,False,False,False,False,False,True,False,False,False,False
False,446.0,4980.0,3,3,78.0,2188,3,False,23,False,1,1.0,7.0,True,False,False,False,False,False,False,False,False,False
False,282.0,11168.0,4,4,48.0,2799,4,False,20,False,3,1.0,13.0,False,True,False,False,False,False,False,False,False,False
False,222.0,49466.0,1,1,53.0,7925,1,False,26,False,4,1.0,11.0,False,False,False,False,False,True,False,False,False,False
False,269.0,33044.0,1,3,95.0,8801,1,False,17,False,1,0.0,10.0,False,True,False,False,False,False,False,False,False,False
True,227.0,31364.0,18,1,98.0,2395,1,True,18,False,3,0.0,4.0,False,False,False,False,False,True,False,False,False,False
False,401.0,46312.0,2,3,92.0,3215,7,False,25,False,2,0.0,6.0,True,False,False,False,False,False,False,False,False,False
False,324.0,18624.0,4,2,67.0,19244,1,False,14,False,4,0.0,22.0,False,False,False,False,False,False,False,False,False,True
False,454.0,28633.0,6,2,61.0,2279,8,False,26,False,4,0.0,7.0,False,False,False,False,False,True,False,False,False,False
False,387.0,29902.0,1,4,79.0,19525,3,False,16,False,3,1.0,32.0,False,False,False,False,False,True,False,False,False,False
True,252.0,28459.0,14,3,69.0,2444,5,True,17,False,3,1.0,8.0,False,False,False,False,False,True,False,False,False,False
False,326.0,36195.0,16,3,88.0,16070,5,True,30,True,3,1.0,22.0,False,True,False,False,False,False,False,False,False,False
True,256.0,16278.0,2,2,43.0,2718,7,False,27,True,1,0.0,13.0,True,False,False,False,False,False,False,False,False,False
False,399.0,26996.0,2,4,90.0,19073,1,True,25,False,4,0.0,33.0,True,False,False,False,False,False,False,False,False,False
False,251.0,49038.0,4,2,60.0,3937,2,False,17,False,1,1.0,6.0,True,False,False,False,False,False,False,False,False,False
True,244.0,18031.0,1,3,65.0,3733,0,True,22,False,4,0.0,4.0,True,False,False,False,False,False,False,False,False,False
False,299.0,50092.0,1,4,105.0,2240,7,False,18,False,3,3.0,7.0,False,False,False,False,False,True,False,False,False,False
False,249.0,34171.0,26,4,105.0,4474,0,False,23,False,1,0.0,4.0,False,True,False,False,False,False,False,False,False,False
False,319.0,49397.0,19,2,39.0,3081,2,False,27,False,1,2.0,17.0,True,False,False,False,False,False,False,False,False,False
False,312.0,45503.0,24,2,74.0,3331,1,False,28,False,1,2.0,9.0,False,False,False,False,False,False,False,False,False,True
False,344.0,8831.0,1,3,81.0,19208,0,False,17,False,3,1.0,25.0,False,False,False,False,False,False,False,True,False,False
False,244.0,46448.0,3,4,83.0,13678,9,False,15,False,1,1.0,9.0,False,False,False,False,False,True,False,False,False,False
False,258.0,29123.0,5,4,70.0,2921,1,False,21,False,3,1.0,2.0,True,False,False,False,False,False,False,False,False,False
False,259.0,16455.0,2,4,92.0,5965,6,False,17,False,2,1.0,13.0,True,False,False,False,False,False,False,False,False,False
False,281.0,35605.0,1,2,93.0,3923,2,False,22,False,1,1.0,17.0,False,False,False,False,False,True,False,False,False,False
False,348.0,41975.0,7,4,81.0,6437,4,False,25,False,4,1.0,9.0,True,False,False,False,False,False,False,False,False,False
True,289.0,17651.0,10,3,73.0,10060,6,False,14,False,2,2.0,17.0,False,False,False,False,False,True,False,False,False,False
False,305.0,17678.0,2,4,70.0,10949,0,False,35,True,4,0.0,20.0,False,False,False,False,False,False,False,False,False,True
False,226.0,23285.0,15,3,71.0,2343,1,False,28,False,1,0.0,6.0,True,False,False,False,False,False,False,False,False,False
False,318.0,32068.0,17,2,93.0,6551,3,True,25,False,3,0.0,10.0,True,False,False,False,False,False,False,False,False,False
False,221.0,43655.0,20,2,51.0,6934,2,False,21,False,4,1.0,10.0,False,True,False,False,False,False,False,False,False,False
False,193.0,23984.0,1,3,72.0,4906,0,False,20,False,4,2.0,5.0,True,False,False,False,False,False,False,False,False,False
False,319.0,9424.0,2,3,66.0,2599,0,True,23,False,3,1.0,10.0,False,False,False,False,False,True,False,False,False,False
False,305.0,49570.0,2,2,55.0,19439,0,False,24,False,4,1.0,22.0,False,False,False,False,False,True,False,False,False,False
False,394.0,29161.0,1,3,107.0,2728,1,False,17,False,2,0.0,1.0,True,False,False,False,False,False,False,False,False,False
True,238.0,10754.0,29,2,78.0,3484,0,False,23,False,2,0.0,6.0,False,False,False,False,False,True,False,False,False,False
False,245.0,45890.0,7,3,108.0,2799,1,False,28,True,3,0.0,5.0,True,False,False,False,False,False,False,False,False,False
False,293.0,46457.0,2,2,45.0,5257,3,False,26,False,4,1.0,13.0,True,False,False,False,False,False,False,False,False,False
False,246.0,4483.0,2,1,89.0,2187,4,False,17,False,4,0.0,9.0,False,False,False,False,False,False,False,False,False,True
False,348.0,17085.0,2,3,83.0,16876,3,True,23,False,2,1.0,28.0,False,False,False,False,False,False,False,False,False,True
True,213.0,18521.0,2,4,91.0,3489,2,False,20,False,3,0.0,5.0,True,False,False,False,False,False,False,False,False,False
False,226.0,42362.0,2,3,81.0,6650,2,False,24,False,2,2.0,10.0,False,False,False,False,False,True,False,False,False,False
False,239.0,51213.0,23,3,74.0,5585,0,False,25,True,2,1.0,10.0,False,False,False,False,False,True,False,False,False,False
False,200.0,23635.0,5,2,88.0,4012,1,False,23,False,4,2.0,6.0,True,False,False,False,False,False,False,False,False,False
False,349.0,48478.0,20,2,85.0,13500,0,True,17,False,2,0.0,21.0,False,False,False,False,False,True,False,False,False,False
False,280.0,49108.0,6,3,57.0,3220,0,False,21,False,3,1.0,16.0,True,False,False,False,False,False,False,False,False,False
False,424.0,15831.0,1,3,91.0,19049,0,True,24,False,3,0.0,37.0,False,False,False,False,False,True,False,False,False,False
True,363.0,23315.0,29,4,94.0,11856,1,True,15,False,4,1.0,10.0,True,False,False,False,False,False,False,False,False,False
False,221.0,40536.0,9,3,97.0,2081,1,False,30,True,4,1.0,5.0,False,False,False,False,False,True,False,False,False,False
False,283.0,7987.0,6,4,109.0,6512,4,False,25,False,2,1.0,7.0,False,False,False,False,False,True,False,False,False,False
False,165.0,34869.0,3,2,110.0,3239,1,False,28,False,1,0.0,3.0,False,False,False,False,False,True,False,False,False,False
